team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
South Korea National Team,South Korea,2024,South Korea,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,3,0,0,0,114,1,0,1,1,0,1,0,1,0,0,0,1,90,0,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,0,5,2,0,2,58,0,58,11,0,11,6,0,6,5,0,5,12,0,12,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,3,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,100,100,100,100,100,1,0,0,0,0,0,1,0,0,100,0,0,0,0,0,100,0,0,100,0,100,0,100,0,100,0,0,0,0,0,0,100,0,100,1,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,5.00,0.00,5.00,2,0,2.00,100,100,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait National Team,Kuwait,2024,Kuwait,5,5,0,0,0,0,0,1,1,0,4,4,0,0.2,0.2,0,0,0,0,155,3,10,-7,13,13,0,3,0,10,0,-7,0,150,150,0,45,45,0,0,0,0,3,3,0,2,2,0,1,1,0,7,7,0,0,0,0,54,54,0,19,19,0,7,7,0,12,12,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,2.6,2.6,0,0.6,0.6,0,2,2,0,1,1,0,0.5,0.5,0,0.5,0.5,0,5,5,2,1,0,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,3,4,5,5,0,0,3,4,5,5,0,0,0,0,0,0,100,100,40,20,0,0,100,100,40,20,0,0,0,0,0,0,0,0,0,0,60,80,100,100,0,0,60,80,100,100,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,40,40,0,20,20,0,1,1,0,50,50,0,1,1,0,50,50,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,3.50,3.50,0.00,0,0,0.00,50,50,50,50,0,0,0,0,0.67,1.17,0.00,0.72,1.22,0.00,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,20,20,0,80,80,0,0
Kyrgyzstan National Team,Kyrgyzstan,2024,Kyrgyzstan,2,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,0,0,0,87,3,2,1,5,3,2,2,1,1,1,1,0,60,45,90,90,90,90,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,3,1,2.5,3,2,1.5,2,1,1,1,1,0.5,1,0,0.5,1,0,0,0,0,2,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,1,1,1,0,0,1,1,1,1,100,100,50,0,0,0,100,100,100,0,0,0,100,100,0,0,0,0,0,0,50,100,100,100,0,0,0,100,100,100,0,0,100,100,100,100,1,0,0,1,0,0,0,0,0,50,0,0,100,0,0,0,0,0,50,100,0,0,0,0,0,100,100,100,0,0,0,100,100,100,2,1,1,100,100,100,1,0,1,50,0,100,0,0,0,0,0,0,50,100,0,50,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,50,0,100,0,0,0,0
Ivory Coast National Team,Ivory Coast,2024,Ivory Coast,3,3,0,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,0,0,0,39,9,4,5,13,13,0,9,0,4,0,5,0,30,30,0,68,68,0,0,0,0,3,3,0,0,0,0,2,2,0,12,12,0,4,4,0,57,57,0,23,23,0,9,9,0,14,14,0,14,14,0,5,5,0,1,1,0,4,4,0,2,2,0,1,1,0,0,0,0,2.33,2.33,0,4.33,4.33,0,3,3,0,1.33,1.33,0,2,2,0,1.67,1.67,0,0.33,0.33,0,3,3,3,2,1,1,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,100,100,100,67,33,33,100,100,100,67,33,33,0,0,0,0,0,0,0,0,0,33,67,67,0,0,0,33,67,67,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,100,67,33,100,67,33,0,0,0,67,67,0,0,0,0,0,100,100,0,0,0,0,67,67,0,2,2,0,67,67,0,0,0,0,0,0,0,1,1,0,33,33,0,67,67,0,33,33,0,0,0,0,6.00,6.00,0.00,1.33,1.33,0.00,100,100,50,0,0,0,0,0,0.92,1.42,0.00,0.66,1.16,0.00,167,1,1,1,2,1,0,1,0,2,1,0,0,0,0,1,0,1,1,33,33,0,0,0,0,0
Argentina National Team,Argentina,2024,Argentina,4,4,0,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,5,11,2,9,13,13,0,11,0,2,0,9,0,33,33,0,180,180,0,2,2,0,2,2,0,0,0,0,2,2,0,27,27,0,4,4,0,76,76,0,68,68,0,41,41,0,27,27,0,53,53,0,5,5,0,2,2,0,3,3,0,3,3,0,0,0,0,1,1,0,2.25,2.25,0,3.25,3.25,0,2.75,2.75,0,0.5,0.5,0,1.75,1.75,0,1.25,1.25,0,0.5,0.5,0,4,3,3,2,1,0,4,3,3,2,1,0,0,0,0,0,0,0,0,1,1,2,3,4,0,1,1,2,3,4,0,0,0,0,0,0,100,75,75,50,25,0,100,75,75,50,25,0,0,0,0,0,0,0,0,25,25,50,75,100,0,25,25,50,75,100,0,0,0,0,0,0,4,2,1,4,2,1,0,0,0,100,50,25,100,50,25,0,0,0,100,100,0,0,50,50,0,50,50,0,0,0,0,50,50,0,2,2,0,50,50,0,1,1,0,25,25,0,1,1,0,25,25,0,75,75,0,0,0,0,25,25,0,6.75,6.75,0.00,1,1,0.00,75,75,25,25,25,25,0,0,1.99,2.24,0.00,0.22,0.47,0.00,100,0,2,0,2,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Russia National Team,Russia,2024,Russia,5,3,2,0,5,3,2,0,0,0,0,0,0,3,3,3,0,0,0,2,26,0,26,26,19,7,19,7,0,0,19,7,17,14,26,0,0,0,5,3,2,0,0,0,0,0,0,5,3,2,32,27,5,2,1,1,65,69,58,88,66,22,48,35,13,40,31,9,67,41,26,10,7,3,0,0,0,10,7,3,5,3,2,0,0,0,0,0,0,3,3,3,5.2,6.33,3.5,5.2,6.33,3.5,0,0,0,2,2.33,1.5,2,2.33,1.5,0,0,0,5,5,5,4,1,1,3,3,3,3,1,1,2,2,2,1,0,0,0,0,0,1,4,4,0,0,0,0,2,2,0,0,0,1,2,2,100,100,100,80,20,20,100,100,100,100,33,33,100,100,100,50,0,0,0,0,0,20,80,80,0,0,0,0,67,67,0,0,0,50,100,100,5,3,1,3,2,1,2,1,0,100,60,20,100,67,33,100,50,0,100,100,100,0,100,100,100,0,0,0,0,0,0,100,100,100,5,3,2,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,6.40,9.00,2.50,0.4,0.33,0.50,60,60,40,40,20,0,0,0,2.43,2.95,1.66,0.64,0.61,0.69,180,4,1,3,2,1,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay National Team,Uruguay,2024,Uruguay,4,1,3,0,1,0,1,2,1,1,1,0,1,1.25,1,1.33,0,0,0,64,6,3,3,9,2,7,1,5,1,2,0,3,60,90,54,120,90,134,2,0,2,2,1,1,1,0,1,2,1,1,13,0,13,6,2,4,46,0,46,23,0,23,8,0,8,15,0,15,45,0,45,4,1,3,1,0,1,3,1,2,2,1,1,1,0,1,1,0,1,1.75,3,1.33,2.25,2,2.33,1.5,1,1.67,0.75,1,0.67,1.25,1,1.33,1,1,1,0.25,0,0.33,3,3,2,1,0,0,1,1,0,0,0,0,2,2,2,1,0,0,1,1,2,3,4,4,0,0,1,1,1,1,1,1,1,2,3,3,75,75,50,25,0,0,100,100,0,0,0,0,67,67,67,33,0,0,25,25,50,75,100,100,0,0,100,100,100,100,33,33,33,67,100,100,3,1,1,1,0,0,2,1,1,75,25,25,100,0,0,67,33,33,25,0,33,-33,50,0,67,50,100,33,25,0,33,50,100,33,3,1,2,75,100,67,2,0,2,50,0,67,0,0,0,0,0,0,50,100,33,25,0,33,25,0,33,4.33,0.00,4.33,1.5,2,1.33,67,67,33,0,0,0,0,0,0.60,0.00,0.94,0.64,0.00,0.98,50,1,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,50,100,33,25,0,33,0
Ecuador National Team,Ecuador,2024,Ecuador,5,4,1,0,3,3,0,0,0,0,2,1,1,1.8,2.25,0,0,0,0,23,7,5,2,12,11,1,7,0,4,1,3,-1,64,51,0,90,90,90,1,1,0,2,2,0,2,1,1,3,3,0,21,19,2,8,6,2,53,60,22,54,50,4,26,26,0,28,24,4,72,52,20,4,4,0,3,2,1,1,2,-1,2,2,0,1,1,0,2,1,1,1.4,1.75,0,2.4,2.75,1,1.4,1.75,0,1,1,1,1.4,1.5,1,0.8,1,0,0.6,0.5,1,5,4,2,1,0,0,4,4,2,1,0,0,1,0,0,0,0,0,0,1,3,4,5,5,0,0,2,3,4,4,0,1,1,1,1,1,100,80,40,20,0,0,100,100,50,25,0,0,100,0,0,0,0,0,0,20,60,80,100,100,0,0,50,75,100,100,0,100,100,100,100,100,5,2,0,4,2,0,1,0,0,100,40,0,100,50,0,100,0,0,60,75,0,0,20,25,0,40,50,0,40,25,100,60,75,0,2,2,0,40,50,0,2,1,1,40,25,100,1,1,0,20,25,0,40,50,0,20,25,0,40,25,100,4.20,4.75,2.00,1.6,1.5,2.00,60,40,20,20,20,20,20,20,1.39,1.64,0.38,1.13,1.13,1.14,40,2,1,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,2,0,0,0,40,25,100,20
Ghana National Team,Ghana,2024,Ghana,3,1,2,0,0,0,0,2,1,1,1,0,1,0.67,1,0.5,0,0,0,134,3,4,-1,7,0,7,0,3,0,4,0,-1,90,0,60,68,0,45,1,1,0,2,0,2,1,1,0,1,0,1,8,3,5,13,2,11,54,50,57,22,14,8,7,4,3,15,10,5,0,0,0,2,0,2,2,0,2,0,0,0,1,0,1,1,1,0,1,0,1,1.33,1,1.5,2.33,0,3.5,1,0,1.5,1.33,0,2,1.33,0,2,0.67,0,1,0.67,0,1,2,2,2,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,1,1,2,3,3,1,1,1,1,1,1,0,0,0,1,2,2,67,67,67,33,0,0,0,0,0,0,0,0,100,100,100,50,0,0,33,33,33,67,100,100,100,100,100,100,100,100,0,0,0,50,100,100,2,1,1,0,0,0,2,1,1,67,33,33,0,0,0,100,50,50,0,0,0,0,33,100,0,67,0,100,33,100,0,33,0,50,1,1,0,33,100,0,2,1,1,67,100,50,1,0,1,33,0,50,33,0,50,33,100,0,33,0,50,4.00,3.00,5.00,4.33,2,5.50,50,50,0,0,0,0,0,0,1.31,1.60,1.02,1.22,1.02,1.42,67,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,67,100,50,33,0,50,0
Brazil National Team,Brazil,2024,Brazil,4,0,4,0,2,0,2,2,0,2,0,0,0,2,0,2,0,0,0,31,8,6,2,14,0,14,0,8,0,6,0,2,45,0,45,60,0,60,1,0,1,3,0,3,0,0,0,3,0,3,14,0,14,11,0,11,50,0,50,50,0,50,28,0,28,22,0,22,61,0,61,3,0,3,3,0,3,0,0,0,1,0,1,2,0,2,1,0,1,1.25,0,1.25,3.5,0,3.5,2,0,2,1.5,0,1.5,1.5,0,1.5,0.75,0,0.75,0.75,0,0.75,4,3,2,2,2,1,0,0,0,0,0,0,4,3,2,2,2,1,0,1,2,2,2,3,0,0,0,0,0,0,0,1,2,2,2,3,100,75,50,50,50,25,0,0,0,0,0,0,100,75,50,50,50,25,0,25,50,50,50,75,0,0,0,0,0,0,0,25,50,50,50,75,3,2,1,0,0,0,3,2,1,75,50,25,0,0,0,75,50,25,50,0,50,0,25,0,25,75,0,75,0,0,0,75,0,75,2,0,2,50,0,50,1,0,1,25,0,25,2,0,2,50,0,50,25,0,25,50,0,50,25,0,25,3.50,0.00,3.50,2.75,0,2.75,100,100,75,25,0,0,0,0,1.36,0.00,1.61,1.20,0.00,1.45,75,1,1,0,1,1,1,0,1,2,0,1,1,1,0,0,0,1,2,50,0,50,0,0,0,0
Nigeria National Team,Nigeria,2024,Nigeria,3,1,2,0,1,1,0,0,0,0,2,0,2,1,3,0,0,0,0,119,2,5,-3,7,3,4,2,0,1,4,1,-4,134,45,0,54,90,45,0,0,0,1,1,0,2,0,2,1,1,0,3,3,0,4,2,2,43,43,0,12,12,0,6,6,0,6,6,0,0,0,0,1,1,0,2,0,2,-1,1,-2,1,1,0,0,0,0,2,0,2,1,3,0,2.33,3,2,0.67,2,0,1.67,1,2,1,1,1,0.33,1,0,0.67,0,1,3,3,1,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,2,3,3,3,0,0,0,1,1,1,0,0,2,2,2,2,100,100,33,0,0,0,100,100,100,0,0,0,100,100,0,0,0,0,0,0,67,100,100,100,0,0,0,100,100,100,0,0,100,100,100,100,3,0,0,1,0,0,2,0,0,100,0,0,100,0,0,100,0,0,33,100,0,120,0,0,0,33,100,0,67,0,100,33,100,0,1,1,0,33,100,0,2,0,2,67,0,100,0,0,0,0,0,0,33,100,0,0,0,0,67,0,100,3.00,3.00,0.00,2,2,2.00,100,100,0,0,0,0,0,0,0.42,1.42,0.00,0.02,1.02,0.00,33,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,67,0,100,0
United States Men's National Team,USMNT,2024,USA,7,6,1,0,1,1,0,2,2,0,4,3,1,0.71,0.83,0,0,0,0,66,6,12,-6,18,16,2,6,0,10,2,-4,-2,105,90,0,53,54,45,1,1,0,4,4,0,2,1,1,2,2,0,24,22,2,6,4,2,54,54,53,51,48,3,23,22,1,28,26,2,71,64,7,1,1,0,6,5,1,-5,-4,-1,0,0,0,3,3,0,4,3,1,0.43,0.5,0,2.57,2.67,2,0.86,1,0,1.71,1.67,2,1,1,1,0.14,0.17,0,0.86,0.83,1,7,6,2,1,1,1,6,5,2,1,1,1,1,1,0,0,0,0,0,1,5,6,6,6,0,1,4,5,5,5,0,0,1,1,1,1,100,86,29,14,14,14,100,83,33,17,17,17,100,100,0,0,0,0,0,14,71,86,86,86,0,17,67,83,83,83,0,0,100,100,100,100,5,2,0,4,2,0,1,0,0,71,29,0,67,33,0,100,0,0,14,17,0,9,14,17,0,57,67,0,29,17,100,29,33,0,2,2,0,29,33,0,6,5,1,86,83,100,1,1,0,14,17,0,0,0,0,43,50,0,57,50,100,3.43,3.67,2.00,0.86,0.67,2.00,86,56,56,28,14,0,0,0,1.02,1.11,0.46,1.41,1.39,1.52,71,0,0,1,0,1,1,2,0,1,1,3,2,0,1,1,0,1,3,29,33,0,57,50,100,0
Honduras National Team,Honduras,2024,Honduras,3,1,2,0,0,0,0,1,0,1,2,1,1,0.33,0,0.5,0,0,0,154,2,5,-3,7,2,5,0,2,2,3,-2,-1,134,0,90,54,45,60,0,0,0,2,0,2,1,1,0,0,0,0,11,5,6,4,2,2,46,77,31,38,8,30,19,4,15,19,4,15,32,15,17,1,0,1,2,0,2,-1,0,-1,0,0,0,2,1,1,1,0,1,0.67,1,0.5,2.33,2,2.5,0.67,0,1,1.67,2,1.5,1,0,1.5,0.33,0,0.5,0.67,0,1,3,3,1,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,2,3,3,3,0,0,1,1,1,1,0,0,1,2,2,2,100,100,33,0,0,0,100,100,0,0,0,0,100,100,50,0,0,0,0,0,67,100,100,100,0,0,100,100,100,100,0,0,50,100,100,100,2,1,0,0,0,0,2,1,0,67,33,0,0,0,0,100,50,0,0,0,0,-60,0,0,0,67,0,100,33,100,0,0,0,0,1,1,0,33,100,0,2,1,1,67,100,50,1,0,1,33,0,50,0,0,0,67,100,50,33,0,50,3.67,5.00,3.00,2,2,2.00,33,0,0,0,0,0,0,0,1.60,1.15,1.82,1.36,1.00,1.54,67,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,33,0,50,67,100,50,0
Cameroon National Team,Cameroon,2024,Cameroon,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,150,1,1,0,2,0,2,0,1,0,1,0,0,90,0,90,90,0,90,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,1,0,1,1,0,1,2,0,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,1,1,0,0,0,0,1,1,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,100,0,0,0,100,0,100,0,0,0,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,100,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,100,0,0,0,0
Mexico National Team,Mexico,2024,Mexico,6,6,0,0,3,3,0,1,1,0,2,2,0,1.67,1.67,0,0,0,0,20,8,7,1,15,15,0,8,0,7,0,1,0,68,68,0,77,77,0,4,4,0,1,1,0,2,2,0,3,3,0,36,36,0,8,8,0,50,50,0,57,57,0,25,25,0,32,32,0,81,81,0,2,2,0,4,4,0,-2,-2,0,2,2,0,2,2,0,2,2,0,1.33,1.33,0,2.5,2.5,0,1.33,1.33,0,1.17,1.17,0,1,1,0,0.33,0.33,0,0.67,0.67,0,5,4,3,2,1,0,5,4,3,2,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,2,3,4,5,6,0,0,0,0,0,0,83,67,50,33,17,0,83,67,50,33,17,0,0,0,0,0,0,0,17,33,50,67,83,100,17,33,50,67,83,100,0,0,0,0,0,0,4,1,1,4,1,1,0,0,0,67,17,17,67,17,17,0,0,0,50,50,0,0,67,67,0,17,17,0,33,33,0,50,50,0,4,4,0,67,67,0,4,4,0,67,67,0,0,0,0,0,0,0,33,33,0,33,33,0,33,33,0,6.00,6.00,0.00,1.33,1.33,0.00,100,83,67,50,33,17,17,0,1.01,1.17,0.00,0.52,0.69,0.00,33,1,0,1,0,2,2,0,1,1,2,0,1,0,2,1,0,0,1,17,17,0,33,33,0,0
Algeria National Team,Algeria,2024,Algeria,3,2,1,0,2,1,1,1,1,0,0,0,0,2.33,2,3,0,0,0,38,10,5,5,15,11,4,6,4,5,0,1,4,27,30,23,54,36,0,1,0,1,2,2,0,0,0,0,3,2,1,15,15,0,2,1,1,56,56,0,30,30,0,12,12,0,18,18,0,25,25,0,4,2,2,2,2,0,2,0,2,2,1,1,0,0,0,1,1,0,2,1.5,3,5,5.5,4,3.33,3,4,1.67,2.5,0,2,2,2,1.33,1,2,0.67,1,0,3,3,3,3,2,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,100,100,100,100,67,33,100,100,100,100,100,50,100,100,100,100,0,0,0,0,0,0,33,67,0,0,0,0,0,50,0,0,0,0,100,100,3,2,1,2,1,1,1,1,0,100,67,33,100,50,50,100,100,0,67,50,100,-30,33,0,100,67,100,0,0,0,0,100,100,100,2,1,1,67,50,100,0,0,0,0,0,0,1,1,0,33,50,0,67,50,100,0,0,0,33,50,0,7.50,7.50,0.00,0.67,0.5,1.00,100,100,50,50,50,0,0,0,1.49,1.99,0.00,0.62,1.12,0.00,67,1,0,1,1,1,1,1,1,3,0,0,0,1,2,0,2,0,0,33,50,0,0,0,0,0
Chile National Team,Chile,2024,Chile,3,1,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,0,0,0,45,8,3,5,11,3,8,3,5,0,3,3,2,34,30,36,90,0,60,2,1,1,1,0,1,0,0,0,3,1,2,8,0,8,3,1,2,43,44,43,22,8,14,13,5,8,9,3,6,37,10,27,4,2,2,2,0,2,2,2,0,2,1,1,0,0,0,1,0,1,2,3,1.5,3.67,3,4,2.67,3,2.5,1,0,1.5,2,2,2,1.33,2,1,0.67,0,1,3,3,3,1,1,0,1,1,1,0,0,0,2,2,2,1,1,0,0,0,0,2,2,3,0,0,0,1,1,1,0,0,0,1,1,2,100,100,100,33,33,0,100,100,100,0,0,0,100,100,100,50,50,0,0,0,0,67,67,100,0,0,0,100,100,100,0,0,0,50,50,100,3,2,1,1,1,0,2,1,1,100,67,33,100,100,0,100,50,50,67,100,50,56,67,100,50,33,0,50,0,0,0,100,100,100,2,1,1,67,100,50,0,0,0,0,0,0,1,0,1,33,0,50,67,100,50,0,0,0,33,0,50,2.67,0.00,4.00,1,1,1.00,67,33,0,0,0,0,0,0,1.04,1.02,1.05,1.06,1.35,0.92,100,1,2,0,1,0,1,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,33,0,50,0
